id,month,knowledge_before,knowledge_after,success,start_Workers50,start_Workers100,start_WorkerSalary,start_ShirtPrice,start_SalesOutlets,start_MaterialOrder,start_Machines50,start_Machines100,start_MachineService,start_WorkerBenefits,start_Advertising,start_BusinessLocation,start_BankAccount,start_ShirtSales,start_MaterialPrice,start_ShirtStock,start_WorkerSatisfaction,start_ProductionIdle,start_CompanyValue,start_CustomerInterest,start_MaterialStock,start_MachineCapacity,d1_Workers50,d1_Workers100,d1_WorkerSalary,d1_ShirtPrice,d1_SalesOutlets,d1_MaterialOrder,d1_Machines50,d1_Machines100,d1_MachineService,d1_WorkerBenefits,d1_Advertising,d1_BusinessLocation,d1_BankAccount,d1_ShirtSales,d1_MaterialPrice,d1_ShirtStock,d1_WorkerSatisfaction,d1_ProductionIdle,d1_CompanyValue,d1_CustomerInterest,d1_MaterialStock,d1_MachineCapacity,d2_Workers50,d2_Workers100,d2_WorkerSalary,d2_ShirtPrice,d2_SalesOutlets,d2_MaterialOrder,d2_Machines50,d2_Machines100,d2_MachineService,d2_WorkerBenefits,d2_Advertising,d2_BusinessLocation,d2_BankAccount,d2_ShirtSales,d2_MaterialPrice,d2_ShirtStock,d2_WorkerSatisfaction,d2_ProductionIdle,d2_CompanyValue,d2_CustomerInterest,d2_MaterialStock,d2_MachineCapacity
lqarbu3k-a41cwmkx7nq,1,"['[[""Hemden verkauft"", ""+"", ""Kontostand""], [""Hemden verkauft"", ""+"", ""Unternehmenswert""], [""Reparatur & Service"", ""—"", ""Kontostand""], [""Hemdenpreis"", ""—"", ""Kundeninteresse""], [""Reparatur & Service"", ""+"", ""Hemdenpreis""], [""Lohn"", ""+"", ""Arbeitszufriedenheit""], [""Maschinenschäden"", ""+"", ""Reparatur & Service""], [""Werbeausgaben"", ""+"", ""Hemdenpreis""], [""Werbeausgaben"", ""+"", ""Kundeninteresse""], [""Produktionsausfall"", ""+"", ""Hemdenpreis""], [""Produktionsausfall"", ""—"", ""Hemden auf Lager""], [""Hemden auf Lager"", ""+"", ""Hemden verkauft""], [""Sozialkosten pro Arb."", ""+"", ""Arbeitszufriedenheit""], [""Sozialkosten pro Arb."", ""—"", ""Lohn""], [""Verkaufsstellen"", ""+"", ""Hemden verkauft""], [""Arbeiter 50"", ""+"", ""50er Maschinen""], [""Arbeiter 100"", ""+"", ""100er Maschinen""], [""100er Maschinen"", ""+"", ""Hemden auf Lager""], [""50er Maschinen"", ""+"", ""Hemden auf Lager""], [""Rohmaterial Bestellung "", ""+"", ""Rohmaterial auf Lager""], [""Preis Rohmaterial"", ""+"", ""Rohmaterial Bestellung ""], [""Rohmaterial auf Lager"", ""+"", ""Hemden auf Lager""], [""Geschäftsstandort"", ""+"", ""Verkaufsstellen""], [""Produktionsausfall"", ""—"", ""Unternehmenswert""]]']","['[[""Hemden verkauft"", ""+"", ""Kontostand""], [""Rohmaterial auf Lager"", ""+"", ""Hemden auf Lager""], [""Hemden auf Lager"", ""+"", ""Hemden verkauft""], [""Lohn"", ""+"", ""Arbeitszufriedenheit""], [""Geschäftsstandort"", ""+"", ""Kundeninteresse""], [""Hemden verkauft"", ""+"", ""Unternehmenswert""], [""Kundeninteresse"", ""+"", ""Unternehmenswert""], [""Hemdenpreis"", ""+"", ""Kundeninteresse""], [""Hemdenpreis"", ""+"", ""Hemden verkauft""], [""Rohmaterial Bestellung "", ""+"", ""Rohmaterial auf Lager""], [""Preis Rohmaterial"", ""—"", ""Rohmaterial Bestellung ""], [""Arbeiter 50"", ""+"", ""50er Maschinen""], [""Arbeiter 100"", ""+"", ""100er Maschinen""], [""Sozialkosten pro Arb."", ""+"", ""Arbeitszufriedenheit""], [""Sozialkosten pro Arb."", ""+"", ""Hemdenpreis""], [""Lohn"", ""+"", ""Hemdenpreis""], [""Sozialkosten pro Arb."", ""—"", ""Lohn""], [""Verkaufsstellen"", ""+"", ""Kundeninteresse""], [""Produktionsausfall"", ""—"", ""Hemden auf Lager""], [""Werbeausgaben"", ""+"", ""Hemdenpreis""], [""Werbeausgaben"", ""+"", ""Unternehmenswert""], [""Maschinenschäden"", ""+"", ""Produktionsausfall""], [""Reparatur & Service"", ""—"", ""Maschinenschäden""]]']",0.0540865049004551,8,0,1080,52,1,0,10,0,1200,50,2800,1,165775,407,4,81,0.98,0,250691,767,16,47,2,0,0,4,0,400,0,0,600,0,0,0,3533,-10,4,19,0.02,0,21146,-64,-16,-2,2,0,0,4,0,400,0,0,600,0,0,0,3533,-10,4,19,0.02,0,21146,-64,-16,-2
lqarbu3k-a41cwmkx7nq,2,"['[[""Hemden verkauft"", ""+"", ""Kontostand""], [""Hemden verkauft"", ""+"", ""Unternehmenswert""], [""Reparatur & Service"", ""—"", ""Kontostand""], [""Hemdenpreis"", ""—"", ""Kundeninteresse""], [""Reparatur & Service"", ""+"", ""Hemdenpreis""], [""Lohn"", ""+"", ""Arbeitszufriedenheit""], [""Maschinenschäden"", ""+"", ""Reparatur & Service""], [""Werbeausgaben"", ""+"", ""Hemdenpreis""], [""Werbeausgaben"", ""+"", ""Kundeninteresse""], [""Produktionsausfall"", ""+"", ""Hemdenpreis""], [""Produktionsausfall"", ""—"", ""Hemden auf Lager""], [""Hemden auf Lager"", ""+"", ""Hemden verkauft""], [""Sozialkosten pro Arb."", ""+"", ""Arbeitszufriedenheit""], [""Sozialkosten pro Arb."", ""—"", ""Lohn""], [""Verkaufsstellen"", ""+"", ""Hemden verkauft""], [""Arbeiter 50"", ""+"", ""50er Maschinen""], [""Arbeiter 100"", ""+"", ""100er Maschinen""], [""100er Maschinen"", ""+"", ""Hemden auf Lager""], [""50er Maschinen"", ""+"", ""Hemden auf Lager""], [""Rohmaterial Bestellung "", ""+"", ""Rohmaterial auf Lager""], [""Preis Rohmaterial"", ""+"", ""Rohmaterial Bestellung ""], [""Rohmaterial auf Lager"", ""+"", ""Hemden auf Lager""], [""Geschäftsstandort"", ""+"", ""Verkaufsstellen""], [""Produktionsausfall"", ""—"", ""Unternehmenswert""]]']","['[[""Hemden verkauft"", ""+"", ""Kontostand""], [""Rohmaterial auf Lager"", ""+"", ""Hemden auf Lager""], [""Hemden auf Lager"", ""+"", ""Hemden verkauft""], [""Lohn"", ""+"", ""Arbeitszufriedenheit""], [""Geschäftsstandort"", ""+"", ""Kundeninteresse""], [""Hemden verkauft"", ""+"", ""Unternehmenswert""], [""Kundeninteresse"", ""+"", ""Unternehmenswert""], [""Hemdenpreis"", ""+"", ""Kundeninteresse""], [""Hemdenpreis"", ""+"", ""Hemden verkauft""], [""Rohmaterial Bestellung "", ""+"", ""Rohmaterial auf Lager""], [""Preis Rohmaterial"", ""—"", ""Rohmaterial Bestellung ""], [""Arbeiter 50"", ""+"", ""50er Maschinen""], [""Arbeiter 100"", ""+"", ""100er Maschinen""], [""Sozialkosten pro Arb."", ""+"", ""Arbeitszufriedenheit""], [""Sozialkosten pro Arb."", ""+"", ""Hemdenpreis""], [""Lohn"", ""+"", ""Hemdenpreis""], [""Sozialkosten pro Arb."", ""—"", ""Lohn""], [""Verkaufsstellen"", ""+"", ""Kundeninteresse""], [""Produktionsausfall"", ""—"", ""Hemden auf Lager""], [""Werbeausgaben"", ""+"", ""Hemdenpreis""], [""Werbeausgaben"", ""+"", ""Unternehmenswert""], [""Maschinenschäden"", ""+"", ""Produktionsausfall""], [""Reparatur & Service"", ""—"", ""Maschinenschäden""]]']",0.0540865049004551,10,0,1080,56,1,400,10,0,1800,50,2800,1,169308,397,8,100,1.0,0,271837,703,0,45,1,0,0,0,0,50,1,0,400,0,200,1,-12270,-20,-3,73,0.0,0,-5068,156,0,-1,-1,0,0,-4,0,-350,1,0,-200,0,200,1,-15803,-10,-7,54,-0.02,0,-26214,220,16,1
lqarbu3k-a41cwmkx7nq,3,"['[[""Hemden verkauft"", ""+"", ""Kontostand""], [""Hemden verkauft"", ""+"", ""Unternehmenswert""], [""Reparatur & Service"", ""—"", ""Kontostand""], [""Hemdenpreis"", ""—"", ""Kundeninteresse""], [""Reparatur & Service"", ""+"", ""Hemdenpreis""], [""Lohn"", ""+"", ""Arbeitszufriedenheit""], [""Maschinenschäden"", ""+"", ""Reparatur & Service""], [""Werbeausgaben"", ""+"", ""Hemdenpreis""], [""Werbeausgaben"", ""+"", ""Kundeninteresse""], [""Produktionsausfall"", ""+"", ""Hemdenpreis""], [""Produktionsausfall"", ""—"", ""Hemden auf Lager""], [""Hemden auf Lager"", ""+"", ""Hemden verkauft""], [""Sozialkosten pro Arb."", ""+"", ""Arbeitszufriedenheit""], [""Sozialkosten pro Arb."", ""—"", ""Lohn""], [""Verkaufsstellen"", ""+"", ""Hemden verkauft""], [""Arbeiter 50"", ""+"", ""50er Maschinen""], [""Arbeiter 100"", ""+"", ""100er Maschinen""], [""100er Maschinen"", ""+"", ""Hemden auf Lager""], [""50er Maschinen"", ""+"", ""Hemden auf Lager""], [""Rohmaterial Bestellung "", ""+"", ""Rohmaterial auf Lager""], [""Preis Rohmaterial"", ""+"", ""Rohmaterial Bestellung ""], [""Rohmaterial auf Lager"", ""+"", ""Hemden auf Lager""], [""Geschäftsstandort"", ""+"", ""Verkaufsstellen""], [""Produktionsausfall"", ""—"", ""Unternehmenswert""]]']","['[[""Hemden verkauft"", ""+"", ""Kontostand""], [""Rohmaterial auf Lager"", ""+"", ""Hemden auf Lager""], [""Hemden auf Lager"", ""+"", ""Hemden verkauft""], [""Lohn"", ""+"", ""Arbeitszufriedenheit""], [""Geschäftsstandort"", ""+"", ""Kundeninteresse""], [""Hemden verkauft"", ""+"", ""Unternehmenswert""], [""Kundeninteresse"", ""+"", ""Unternehmenswert""], [""Hemdenpreis"", ""+"", ""Kundeninteresse""], [""Hemdenpreis"", ""+"", ""Hemden verkauft""], [""Rohmaterial Bestellung "", ""+"", ""Rohmaterial auf Lager""], [""Preis Rohmaterial"", ""—"", ""Rohmaterial Bestellung ""], [""Arbeiter 50"", ""+"", ""50er Maschinen""], [""Arbeiter 100"", ""+"", ""100er Maschinen""], [""Sozialkosten pro Arb."", ""+"", ""Arbeitszufriedenheit""], [""Sozialkosten pro Arb."", ""+"", ""Hemdenpreis""], [""Lohn"", ""+"", ""Hemdenpreis""], [""Sozialkosten pro Arb."", ""—"", ""Lohn""], [""Verkaufsstellen"", ""+"", ""Kundeninteresse""], [""Produktionsausfall"", ""—"", ""Hemden auf Lager""], [""Werbeausgaben"", ""+"", ""Hemdenpreis""], [""Werbeausgaben"", ""+"", ""Unternehmenswert""], [""Maschinenschäden"", ""+"", ""Produktionsausfall""], [""Reparatur & Service"", ""—"", ""Maschinenschäden""]]']",0.0540865049004551,11,0,1080,56,1,450,11,0,2200,50,3000,2,157038,377,5,173,1.0,0,266769,859,0,44,1,0,0,2,1,250,1,0,800,0,0,0,-22530,25,0,104,0.0,0,-1895,135,194,0,0,0,0,2,1,200,0,0,400,0,-200,-1,-10260,45,3,31,0.0,0,3173,-21,194,1
lqarbu3k-a41cwmkx7nq,4,"['[[""Hemden verkauft"", ""+"", ""Kontostand""], [""Hemden verkauft"", ""+"", ""Unternehmenswert""], [""Reparatur & Service"", ""—"", ""Kontostand""], [""Hemdenpreis"", ""—"", ""Kundeninteresse""], [""Reparatur & Service"", ""+"", ""Hemdenpreis""], [""Lohn"", ""+"", ""Arbeitszufriedenheit""], [""Maschinenschäden"", ""+"", ""Reparatur & Service""], [""Werbeausgaben"", ""+"", ""Hemdenpreis""], [""Werbeausgaben"", ""+"", ""Kundeninteresse""], [""Produktionsausfall"", ""+"", ""Hemdenpreis""], [""Produktionsausfall"", ""—"", ""Hemden auf Lager""], [""Hemden auf Lager"", ""+"", ""Hemden verkauft""], [""Sozialkosten pro Arb."", ""+"", ""Arbeitszufriedenheit""], [""Sozialkosten pro Arb."", ""—"", ""Lohn""], [""Verkaufsstellen"", ""+"", ""Hemden verkauft""], [""Arbeiter 50"", ""+"", ""50er Maschinen""], [""Arbeiter 100"", ""+"", ""100er Maschinen""], [""100er Maschinen"", ""+"", ""Hemden auf Lager""], [""50er Maschinen"", ""+"", ""Hemden auf Lager""], [""Rohmaterial Bestellung "", ""+"", ""Rohmaterial auf Lager""], [""Preis Rohmaterial"", ""+"", ""Rohmaterial Bestellung ""], [""Rohmaterial auf Lager"", ""+"", ""Hemden auf Lager""], [""Geschäftsstandort"", ""+"", ""Verkaufsstellen""], [""Produktionsausfall"", ""—"", ""Unternehmenswert""]]']","['[[""Hemden verkauft"", ""+"", ""Kontostand""], [""Rohmaterial auf Lager"", ""+"", ""Hemden auf Lager""], [""Hemden auf Lager"", ""+"", ""Hemden verkauft""], [""Lohn"", ""+"", ""Arbeitszufriedenheit""], [""Geschäftsstandort"", ""+"", ""Kundeninteresse""], [""Hemden verkauft"", ""+"", ""Unternehmenswert""], [""Kundeninteresse"", ""+"", ""Unternehmenswert""], [""Hemdenpreis"", ""+"", ""Kundeninteresse""], [""Hemdenpreis"", ""+"", ""Hemden verkauft""], [""Rohmaterial Bestellung "", ""+"", ""Rohmaterial auf Lager""], [""Preis Rohmaterial"", ""—"", ""Rohmaterial Bestellung ""], [""Arbeiter 50"", ""+"", ""50er Maschinen""], [""Arbeiter 100"", ""+"", ""100er Maschinen""], [""Sozialkosten pro Arb."", ""+"", ""Arbeitszufriedenheit""], [""Sozialkosten pro Arb."", ""+"", ""Hemdenpreis""], [""Lohn"", ""+"", ""Hemdenpreis""], [""Sozialkosten pro Arb."", ""—"", ""Lohn""], [""Verkaufsstellen"", ""+"", ""Kundeninteresse""], [""Produktionsausfall"", ""—"", ""Hemden auf Lager""], [""Werbeausgaben"", ""+"", ""Hemdenpreis""], [""Werbeausgaben"", ""+"", ""Unternehmenswert""], [""Maschinenschäden"", ""+"", ""Produktionsausfall""], [""Reparatur & Service"", ""—"", ""Maschinenschäden""]]']",0.0540865049004551,12,0,1080,58,2,700,12,0,3000,50,3000,2,134508,402,5,277,1.0,0,264874,994,194,44,2,0,0,2,0,100,2,0,700,0,300,0,-24875,14,1,171,0.0,0,-3001,58,212,0,1,0,0,0,-1,-150,1,0,-100,0,300,0,-2345,-11,1,67,0.0,0,-1106,-77,18,0
lqarbu3k-a41cwmkx7nq,5,"['[[""Hemden verkauft"", ""+"", ""Kontostand""], [""Hemden verkauft"", ""+"", ""Unternehmenswert""], [""Reparatur & Service"", ""—"", ""Kontostand""], [""Hemdenpreis"", ""—"", ""Kundeninteresse""], [""Reparatur & Service"", ""+"", ""Hemdenpreis""], [""Lohn"", ""+"", ""Arbeitszufriedenheit""], [""Maschinenschäden"", ""+"", ""Reparatur & Service""], [""Werbeausgaben"", ""+"", ""Hemdenpreis""], [""Werbeausgaben"", ""+"", ""Kundeninteresse""], [""Produktionsausfall"", ""+"", ""Hemdenpreis""], [""Produktionsausfall"", ""—"", ""Hemden auf Lager""], [""Hemden auf Lager"", ""+"", ""Hemden verkauft""], [""Sozialkosten pro Arb."", ""+"", ""Arbeitszufriedenheit""], [""Sozialkosten pro Arb."", ""—"", ""Lohn""], [""Verkaufsstellen"", ""+"", ""Hemden verkauft""], [""Arbeiter 50"", ""+"", ""50er Maschinen""], [""Arbeiter 100"", ""+"", ""100er Maschinen""], [""100er Maschinen"", ""+"", ""Hemden auf Lager""], [""50er Maschinen"", ""+"", ""Hemden auf Lager""], [""Rohmaterial Bestellung "", ""+"", ""Rohmaterial auf Lager""], [""Preis Rohmaterial"", ""+"", ""Rohmaterial Bestellung ""], [""Rohmaterial auf Lager"", ""+"", ""Hemden auf Lager""], [""Geschäftsstandort"", ""+"", ""Verkaufsstellen""], [""Produktionsausfall"", ""—"", ""Unternehmenswert""]]']","['[[""Hemden verkauft"", ""+"", ""Kontostand""], [""Rohmaterial auf Lager"", ""+"", ""Hemden auf Lager""], [""Hemden auf Lager"", ""+"", ""Hemden verkauft""], [""Lohn"", ""+"", ""Arbeitszufriedenheit""], [""Geschäftsstandort"", ""+"", ""Kundeninteresse""], [""Hemden verkauft"", ""+"", ""Unternehmenswert""], [""Kundeninteresse"", ""+"", ""Unternehmenswert""], [""Hemdenpreis"", ""+"", ""Kundeninteresse""], [""Hemdenpreis"", ""+"", ""Hemden verkauft""], [""Rohmaterial Bestellung "", ""+"", ""Rohmaterial auf Lager""], [""Preis Rohmaterial"", ""—"", ""Rohmaterial Bestellung ""], [""Arbeiter 50"", ""+"", ""50er Maschinen""], [""Arbeiter 100"", ""+"", ""100er Maschinen""], [""Sozialkosten pro Arb."", ""+"", ""Arbeitszufriedenheit""], [""Sozialkosten pro Arb."", ""+"", ""Hemdenpreis""], [""Lohn"", ""+"", ""Hemdenpreis""], [""Sozialkosten pro Arb."", ""—"", ""Lohn""], [""Verkaufsstellen"", ""+"", ""Kundeninteresse""], [""Produktionsausfall"", ""—"", ""Hemden auf Lager""], [""Werbeausgaben"", ""+"", ""Hemdenpreis""], [""Werbeausgaben"", ""+"", ""Unternehmenswert""], [""Maschinenschäden"", ""+"", ""Produktionsausfall""], [""Reparatur & Service"", ""—"", ""Maschinenschäden""]]']",0.0540865049004551,14,0,1080,60,2,800,14,0,3700,50,3300,2,109633,416,6,448,1.0,0,261873,1052,406,44,0,0,-100,0,1,-50,0,0,100,0,200,0,-14182,16,-1,130,0.0,0,-1677,123,188,0,-2,0,-100,-2,1,-150,-2,0,-600,0,-100,0,10693,2,-2,-41,0.0,0,1324,65,-24,0
lqarbu3k-a41cwmkx7nq,6,"['[[""Hemden verkauft"", ""+"", ""Kontostand""], [""Hemden verkauft"", ""+"", ""Unternehmenswert""], [""Reparatur & Service"", ""—"", ""Kontostand""], [""Hemdenpreis"", ""—"", ""Kundeninteresse""], [""Reparatur & Service"", ""+"", ""Hemdenpreis""], [""Lohn"", ""+"", ""Arbeitszufriedenheit""], [""Maschinenschäden"", ""+"", ""Reparatur & Service""], [""Werbeausgaben"", ""+"", ""Hemdenpreis""], [""Werbeausgaben"", ""+"", ""Kundeninteresse""], [""Produktionsausfall"", ""+"", ""Hemdenpreis""], [""Produktionsausfall"", ""—"", ""Hemden auf Lager""], [""Hemden auf Lager"", ""+"", ""Hemden verkauft""], [""Sozialkosten pro Arb."", ""+"", ""Arbeitszufriedenheit""], [""Sozialkosten pro Arb."", ""—"", ""Lohn""], [""Verkaufsstellen"", ""+"", ""Hemden verkauft""], [""Arbeiter 50"", ""+"", ""50er Maschinen""], [""Arbeiter 100"", ""+"", ""100er Maschinen""], [""100er Maschinen"", ""+"", ""Hemden auf Lager""], [""50er Maschinen"", ""+"", ""Hemden auf Lager""], [""Rohmaterial Bestellung "", ""+"", ""Rohmaterial auf Lager""], [""Preis Rohmaterial"", ""+"", ""Rohmaterial Bestellung ""], [""Rohmaterial auf Lager"", ""+"", ""Hemden auf Lager""], [""Geschäftsstandort"", ""+"", ""Verkaufsstellen""], [""Produktionsausfall"", ""—"", ""Unternehmenswert""]]']","['[[""Hemden verkauft"", ""+"", ""Kontostand""], [""Rohmaterial auf Lager"", ""+"", ""Hemden auf Lager""], [""Hemden auf Lager"", ""+"", ""Hemden verkauft""], [""Lohn"", ""+"", ""Arbeitszufriedenheit""], [""Geschäftsstandort"", ""+"", ""Kundeninteresse""], [""Hemden verkauft"", ""+"", ""Unternehmenswert""], [""Kundeninteresse"", ""+"", ""Unternehmenswert""], [""Hemdenpreis"", ""+"", ""Kundeninteresse""], [""Hemdenpreis"", ""+"", ""Hemden verkauft""], [""Rohmaterial Bestellung "", ""+"", ""Rohmaterial auf Lager""], [""Preis Rohmaterial"", ""—"", ""Rohmaterial Bestellung ""], [""Arbeiter 50"", ""+"", ""50er Maschinen""], [""Arbeiter 100"", ""+"", ""100er Maschinen""], [""Sozialkosten pro Arb."", ""+"", ""Arbeitszufriedenheit""], [""Sozialkosten pro Arb."", ""+"", ""Hemdenpreis""], [""Lohn"", ""+"", ""Hemdenpreis""], [""Sozialkosten pro Arb."", ""—"", ""Lohn""], [""Verkaufsstellen"", ""+"", ""Kundeninteresse""], [""Produktionsausfall"", ""—"", ""Hemden auf Lager""], [""Werbeausgaben"", ""+"", ""Hemdenpreis""], [""Werbeausgaben"", ""+"", ""Unternehmenswert""], [""Maschinenschäden"", ""+"", ""Produktionsausfall""], [""Reparatur & Service"", ""—"", ""Maschinenschäden""]]']",0.0540865049004551,14,0,980,60,3,750,14,0,3800,50,3500,2,95451,432,5,578,1.0,0,260196,1175,594,44,0,0,0,2,0,0,0,0,200,0,300,0,-2892,7,2,122,0.0,0,304,128,189,0,0,0,100,2,-1,50,0,0,100,0,100,0,11290,-9,3,-8,0.0,0,1981,5,1,0
lqarbu3k-a41cwmkx7nq,7,"['[[""Hemden verkauft"", ""+"", ""Kontostand""], [""Hemden verkauft"", ""+"", ""Unternehmenswert""], [""Reparatur & Service"", ""—"", ""Kontostand""], [""Hemdenpreis"", ""—"", ""Kundeninteresse""], [""Reparatur & Service"", ""+"", ""Hemdenpreis""], [""Lohn"", ""+"", ""Arbeitszufriedenheit""], [""Maschinenschäden"", ""+"", ""Reparatur & Service""], [""Werbeausgaben"", ""+"", ""Hemdenpreis""], [""Werbeausgaben"", ""+"", ""Kundeninteresse""], [""Produktionsausfall"", ""+"", ""Hemdenpreis""], [""Produktionsausfall"", ""—"", ""Hemden auf Lager""], [""Hemden auf Lager"", ""+"", ""Hemden verkauft""], [""Sozialkosten pro Arb."", ""+"", ""Arbeitszufriedenheit""], [""Sozialkosten pro Arb."", ""—"", ""Lohn""], [""Verkaufsstellen"", ""+"", ""Hemden verkauft""], [""Arbeiter 50"", ""+"", ""50er Maschinen""], [""Arbeiter 100"", ""+"", ""100er Maschinen""], [""100er Maschinen"", ""+"", ""Hemden auf Lager""], [""50er Maschinen"", ""+"", ""Hemden auf Lager""], [""Rohmaterial Bestellung "", ""+"", ""Rohmaterial auf Lager""], [""Preis Rohmaterial"", ""+"", ""Rohmaterial Bestellung ""], [""Rohmaterial auf Lager"", ""+"", ""Hemden auf Lager""], [""Geschäftsstandort"", ""+"", ""Verkaufsstellen""], [""Produktionsausfall"", ""—"", ""Unternehmenswert""]]']","['[[""Hemden verkauft"", ""+"", ""Kontostand""], [""Rohmaterial auf Lager"", ""+"", ""Hemden auf Lager""], [""Hemden auf Lager"", ""+"", ""Hemden verkauft""], [""Lohn"", ""+"", ""Arbeitszufriedenheit""], [""Geschäftsstandort"", ""+"", ""Kundeninteresse""], [""Hemden verkauft"", ""+"", ""Unternehmenswert""], [""Kundeninteresse"", ""+"", ""Unternehmenswert""], [""Hemdenpreis"", ""+"", ""Kundeninteresse""], [""Hemdenpreis"", ""+"", ""Hemden verkauft""], [""Rohmaterial Bestellung "", ""+"", ""Rohmaterial auf Lager""], [""Preis Rohmaterial"", ""—"", ""Rohmaterial Bestellung ""], [""Arbeiter 50"", ""+"", ""50er Maschinen""], [""Arbeiter 100"", ""+"", ""100er Maschinen""], [""Sozialkosten pro Arb."", ""+"", ""Arbeitszufriedenheit""], [""Sozialkosten pro Arb."", ""+"", ""Hemdenpreis""], [""Lohn"", ""+"", ""Hemdenpreis""], [""Sozialkosten pro Arb."", ""—"", ""Lohn""], [""Verkaufsstellen"", ""+"", ""Kundeninteresse""], [""Produktionsausfall"", ""—"", ""Hemden auf Lager""], [""Werbeausgaben"", ""+"", ""Hemdenpreis""], [""Werbeausgaben"", ""+"", ""Unternehmenswert""], [""Maschinenschäden"", ""+"", ""Produktionsausfall""], [""Reparatur & Service"", ""—"", ""Maschinenschäden""]]']",0.0540865049004551,14,0,980,62,3,750,14,0,4000,50,3800,2,92559,439,7,700,1.0,0,260500,1303,783,44,0,0,0,2,0,-100,0,0,300,0,0,0,-3002,5,0,97,0.0,0,-120,-35,109,1,0,0,0,0,0,-100,0,0,100,0,-300,0,-110,-2,-2,-25,0.0,0,-424,-163,-80,1
lqarbu3k-a41cwmkx7nq,8,"['[[""Hemden verkauft"", ""+"", ""Kontostand""], [""Hemden verkauft"", ""+"", ""Unternehmenswert""], [""Reparatur & Service"", ""—"", ""Kontostand""], [""Hemdenpreis"", ""—"", ""Kundeninteresse""], [""Reparatur & Service"", ""+"", ""Hemdenpreis""], [""Lohn"", ""+"", ""Arbeitszufriedenheit""], [""Maschinenschäden"", ""+"", ""Reparatur & Service""], [""Werbeausgaben"", ""+"", ""Hemdenpreis""], [""Werbeausgaben"", ""+"", ""Kundeninteresse""], [""Produktionsausfall"", ""+"", ""Hemdenpreis""], [""Produktionsausfall"", ""—"", ""Hemden auf Lager""], [""Hemden auf Lager"", ""+"", ""Hemden verkauft""], [""Sozialkosten pro Arb."", ""+"", ""Arbeitszufriedenheit""], [""Sozialkosten pro Arb."", ""—"", ""Lohn""], [""Verkaufsstellen"", ""+"", ""Hemden verkauft""], [""Arbeiter 50"", ""+"", ""50er Maschinen""], [""Arbeiter 100"", ""+"", ""100er Maschinen""], [""100er Maschinen"", ""+"", ""Hemden auf Lager""], [""50er Maschinen"", ""+"", ""Hemden auf Lager""], [""Rohmaterial Bestellung "", ""+"", ""Rohmaterial auf Lager""], [""Preis Rohmaterial"", ""+"", ""Rohmaterial Bestellung ""], [""Rohmaterial auf Lager"", ""+"", ""Hemden auf Lager""], [""Geschäftsstandort"", ""+"", ""Verkaufsstellen""], [""Produktionsausfall"", ""—"", ""Unternehmenswert""]]']","['[[""Hemden verkauft"", ""+"", ""Kontostand""], [""Rohmaterial auf Lager"", ""+"", ""Hemden auf Lager""], [""Hemden auf Lager"", ""+"", ""Hemden verkauft""], [""Lohn"", ""+"", ""Arbeitszufriedenheit""], [""Geschäftsstandort"", ""+"", ""Kundeninteresse""], [""Hemden verkauft"", ""+"", ""Unternehmenswert""], [""Kundeninteresse"", ""+"", ""Unternehmenswert""], [""Hemdenpreis"", ""+"", ""Kundeninteresse""], [""Hemdenpreis"", ""+"", ""Hemden verkauft""], [""Rohmaterial Bestellung "", ""+"", ""Rohmaterial auf Lager""], [""Preis Rohmaterial"", ""—"", ""Rohmaterial Bestellung ""], [""Arbeiter 50"", ""+"", ""50er Maschinen""], [""Arbeiter 100"", ""+"", ""100er Maschinen""], [""Sozialkosten pro Arb."", ""+"", ""Arbeitszufriedenheit""], [""Sozialkosten pro Arb."", ""+"", ""Hemdenpreis""], [""Lohn"", ""+"", ""Hemdenpreis""], [""Sozialkosten pro Arb."", ""—"", ""Lohn""], [""Verkaufsstellen"", ""+"", ""Kundeninteresse""], [""Produktionsausfall"", ""—"", ""Hemden auf Lager""], [""Werbeausgaben"", ""+"", ""Hemdenpreis""], [""Werbeausgaben"", ""+"", ""Unternehmenswert""], [""Maschinenschäden"", ""+"", ""Produktionsausfall""], [""Reparatur & Service"", ""—"", ""Maschinenschäden""]]']",0.0540865049004551,14,0,980,64,3,650,14,0,4300,50,3800,2,89557,444,7,797,1.0,0,260380,1268,892,45,0,0,0,0,0,-50,0,0,0,0,200,0,-3545,-8,1,151,0.0,0,1717,91,13,1,0,0,0,-2,0,50,0,0,-300,0,200,0,-543,-13,1,54,0.0,0,1837,126,-96,0
